tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
453603440225431553l,RT @imcharliedrew: @joanarauhl @1avelagay @mel_cruz3 @Angela_dias24 por mim ta,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
461138223201533952l,"RTRS - PARA 33,4%, DILMA TEM RESPONSABILIDADE EM COMPRA PELA PETROBRAS PETR4.SA DE REFINARIA EM PASADENA--CNT/MDA PETR4.SA",0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
452006635368906752l,RT @Angela_dias24: Esta tudo a gritar por uma aranha,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
450643860147171328l,Enfim uma correção em #PETR4.,0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,0.667,3
446719122085531648l,"@ELISLEITAO fala para sua queridinha# #vale5 para 26,20 ??? Ta me irritando...",-2,-2,0,0,0,0,-2,-2,-1,0.000,0.667,0.667,0.333,3
450970603181596672l,"$JBSS3 - Jbs (jbss-nm) - Emissao De Us$ 750 Milhoes, Cupom De 7,25% Em Titulos De Divida http://t.co/zgVZ1U1gRa",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
458954558325403648l,dtex3 amanhace ex bonificação de 10%,0,0,0,0,0,1,0,0,0,1.000,0.667,0.667,1.000,3
443061812662386688l,"Petr4 aos 13.05 com topo  em 15,10.  Segue caindo sem noção de fundo.",-2,-2,0,0,1,0,0,0,-1,0.000,1.000,0.667,0.667,3
443462759796453376l,#OIL #PETR4 Fitch atribui nota ‘BBB’ para emissão de bônus da Petrobras: http://t.co/ccxmKieLR4,0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
441239139766513664l,"Vale #VALE5 só não ta caindo mais que a Petrobrás #PETR4, a coisa ta feia",0,1,0,1,0,1,0,1,0,1.000,1.000,0.667,0.667,3
460752061437456385l,"Petrobras e ANP vão à arbitragem, Guiné revoga concessão da Vale e mais 7 no radar: Também e... http://t.co/Es9vhUmmJZ #infomoney #vale5",0,0,0,0,0,0,-2,-2,-1,0.667,1.000,0.667,0.000,3
449601961852403713l,"#petr4 agora que vi, o King Kong tem briga em 15,35",1,0,0,0,0,0,0,0,0,0.667,1.000,0.667,1.000,3
461115782450384896l,$CRUZ3 - Souza Cruz (cruz) - Demonstracoes Financeiras De 31/03/2014 (individual) http://t.co/1EGEH17ta3,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,0.667,3
460830488996114432l,"Rastreamento ações-Gráfico diário-14h. Analise se romper:  ARTR3 18,98 BBAS3 23,35 BBTG11 30,68 BOVA11 50,13 CMIG4 16,23 ELET3 7,77",0,0,0,0,-2,-2,0,0,-1,1.000,1.000,0.000,1.000,3
445913773539598336l,$BBDC3 - Bradesco (bbdc-n1)- Pagamento De Juros Sobre O Capital Proprio Mensais http://t.co/GF51kOxLRu,-1,-1,-1,-1,-1,-1,-2,-2,-1,0.667,1.000,0.667,0.333,3
461518093635055616l,$VALE3 - Vale (vale-n1) - Demonstracoes Financeiras Em Ifrs De 31/03/2014 http://t.co/1vn8cJZ1fb,1,0,0,0,0,0,0,0,0,1.000,0.667,1.000,1.000,3
444187856719085568l,RT @clubedopairico: um ingrediente importante entrou 'em jogo' agora: aumentou o volume da #PETR4 !! De olhoooo !,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
459313240757915648l,"Bradesco lucra R$ 3,4 bilhões

O BRADESCO (BBDC4) apresentou hoje pela manhã o resultado do primeiro trimestre de... http://t.co/Yzhvx5rN1d",-1,-1,-1,-1,0,0,0,0,-1,1.000,1.000,0.667,0.667,3
448954583717806080l,"RT @dividendo_br: ELPL ELETROPAULO dividendos ||aprov 25/4/2014||dataex 28/4/2014||pagto n/d||ELPL3 R$0,388977082||ELPL4 R$0,427874790 http…",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
444111957873152000l,Edson Bueno eleva fatia na Dasa (#DASA3) de 62% para 72% do capital. http://t.co/VsD4Ubdhpp,0,0,-1,-1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
459678122338963456l,"Goll4 arregaçou essa semana, mas ta com efeito manada depois da cauda de ontem",1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
448595371955343360l,"Sinal dos tempos, hoje a PETR3 recebeu alta, saiu da UTI e entrou no canal de variação estatístico de suas cotações, muito bom!",1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
472414765466521600l,"Vale5  -3,60% nesse momento, a R$25,68 http://t.co/zNR3h6uaJX",0,0,0,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
456114609389600768l,#EMBR3 - Entregas da Embraer sobem 17% no 1º tri sobre um ano antes - http://t.co/DfRuX1LNrR,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
459716115124731904l,@Live_Trade usim5 chegando na ltb 5'... vai bater obj 1,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
451783080529776640l,"14 ações para comprar em abril, segundo a Omar Camargo: Desta vez, os analistas optaram por ... http://t.co/Tji55X3Xy4 #infomoney #vale5",1,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
459430937936560128l,#VALE5 ganha recurso recurso contra taxação de suas empresas no exterior que era um dos entraves da empresa. Agora VALE!,1,0,1,0,0,0,0,0,0,1.000,1.000,0.667,1.000,3
443033075057172480l,"@ferrisss a #petr4 tem q chegar nos 12,50 portanto, pode esperar uma beliscada nos 44.6k no ibolixo",0,1,0,0,1,0,-2,-2,-1,0.667,0.667,1.000,0.000,3
472481344577339393l,$LIGT3 - Light S/a (ligt-nm)  - Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/BBbhvseKVy,0,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
454381037443756032l,"RT @HBMyCAP: Maiores Altas: ALLL3 +7,16% | CRUZ3 +6,71% | PRML3 4,35% | CSAN3 +2,98% | ELET3 +2,64%.",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,1.000,3
459655850961809408l,"Reunião do conselho da Petrobras hoje, resultados e Vale agitam noticiário: Entre a temporad... http://t.co/1YYzcTRfmC #infomoney #vale5",1,0,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.333,3
441215669518872576l,"BRAP4 vender por R$ 22,25 indicado em 19/02/2014 10:14 http://t.co/zJRs3Eeyz9",-2,-2,0,0,1,0,0,0,-1,0.000,0.667,0.667,0.667,3
445539473678696448l,"Desempenho das ações do Itaú Unibanco na semana passada:na Bovespa - ITUB4:-5,36%, ITUB3:-3,66%, na NYSE– ITUB:-6,30%,Índice Bovespa:-2,77%.",0,1,0,1,0,1,-2,-2,-1,0.667,0.667,0.667,0.000,3
449277720640626688l,#petr4 - Hoje foi um dia inesquecível: sabe aquela história de pegar o cavalo encilhado? Só no Invest Grade e na crise em 2008 se viu isso!,0,0,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,1.000,3
448936485019201537l,"No oitavo pregão em alta #ITUB4 acumula +11,74% e #Ligt3 +10,25% em 7 pregões.  Confira outras estatísticas no http://t.co/kkjiFb8ivp",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
460904169139109888l,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 17,40 (+1,16%) com volume de R$ 11,33 mm.
$LIGT3",1,0,1,0,0,1,0,0,0,1.000,0.667,1.000,1.000,3
446725008841539584l,Ativo c/ vol Financeiro Superior à sua MM21-16h:ALUP11 AMAR3 BBAS3 BBRK3 BBSE3 BEEF3 BOVA11 BRIN3 BVMF3 CESP6 COCE5 CRUZ3 DOLFUT DTEX3 ELET3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
446759525874692096l,@bovespabrokers amanhã vai ser engraçado assistir #PETR4 #BBAS3 #ELET6,-2,-2,0,0,1,0,0,1,-1,0.000,0.667,0.667,0.667,3
445670953092407296l,"@Fontes_ Vc tem razão, a gente fala mto. Como não opero derivativos não entrei vendido na PETR4 esperei cair e comprei usiminas de novo",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
468940170348474369l,"'@coroneldoblog: ibope selecionou a dedo cidades onde a Dilma esteve na amostra da sua pesquisa.' &lt,-- Afunda mais PETR4 !!!",0,1,0,1,-2,-2,0,1,-1,1.000,0.667,0.000,0.667,3
467381023337373696l,Ativo c/ vol Financeiro Superior à sua MM21-16h:ALUP11 BBPO11 BICB4 BRAX11 DIRR3 ECOR3 EQTL3 FLRY3 FNAM11 HRTP3 IDIV ITUB3 LIGT3 LREN3 MRVE3,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
441288819766091776l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  ALLL3 7,09 BRML3 18,25",0,0,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
459317539261005825l,"Lucro do Bradesco sobe 18% no 1º tri, acionistas receberam R$ 1,2 bi:   O lucro líquido do Bradesco (BBDC4) c... http://t.co/kFYv7Duckm",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
451457092516577283l,"A oposição protocolou mais um pedido de criação de CPI para investigar a Petrobras PETR4.SA, desta vez composta por senadores e deputados.",-2,-2,0,0,0,1,-2,-2,-1,0.000,0.667,0.667,0.000,3
464089957054033920l,"#ABEV3 - Lucro líquido da Ambev sobe 9,4% no 1º tri, para R$ 2,5 bilhões - http://t.co/S2GEEvoc69",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
449161247217704960l,Ação ex-juros hoje: CTIP3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/utSF6DP4ug,-2,-2,-2,-2,0,1,0,0,-1,0.000,0.000,0.750,1.000,4
451347694989369344l,$ESTC3 - Estacio Part (estc-nm)   Ago/e   30/04/2014   11h00   Distribuicao De Dividendo http://t.co/cuE0jepyyo,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,1.000,0.667,3
449176597334351872l,A última indicação da #ELPL4 resultou em -1.51 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
463282411422244864l,by the way ... repararam no tombo no aluguel da VALE5 ?! o.O Aluguel de ações - http://t.co/xohXfvsTk3,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
451886916661948417l,Documento mostra que Petrobras fez oferta bilionária por refinaria de Pasadena ANTES da arbitragem   http://t.co/VPQiXUgF6b  #Petr4 #Petr3,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
453626591411990529l,"Sobe e desce da PETR3 e PETR4 não é inconsistência técnica, é pura especulação!",0,0,0,0,0,0,1,0,0,0.667,0.667,0.667,0.667,3
444496479131287552l,USIM5 comprar a R$ 9.13 indicado em 14/03/2014 12:33 e finalizou a venda com resultado de R$ 2.51 ou 27.49 % http://t.co/kgt1YiTbF7,-1,-1,-2,-2,-2,-2,-1,-1,-1,0.667,0.333,0.333,0.667,3
441587615176065024l,Satisfeitíssimo com a recuperação de BVMF3! Dá pra pedalar mais um pouco!,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
446796349611466752l,"@WallFigueiredo Professor, o IFR14 da ESTC3 é variável impeditiva para este atio?!",0,0,0,0,0,1,0,0,0,1.000,1.000,0.667,1.000,3
454701323339182080l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  PCAR4 106,77 QUAL3 23,50 RAPT4 8,67 RENT3 34,37 SMLE3 39,00 TAEE11 19,96",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
461257153383510016l,"@_vale5 No
Yo Te Amo
Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas Mas ♥ ♥",-2,-2,1,0,0,0,0,0,-1,0.000,0.667,1.000,0.667,3
451065209130463232l,Credit Suisse mostra as melhores ações para comprar e vender em 15 setores: São quinze setor... http://t.co/yhoCjeJV1i #infomoney #vale5,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,1.000,3
449232758964224000l,"Rastreamento ações-Gráfico diário-14h. Analise se romper: INDFUT 49638,79 IVBX 6899,17 LREN3 61,69 MRFG3 4,17 PCAR4 97,80 SMLL 1202,35 TBLE3",0,0,0,0,1,0,0,0,0,1.000,0.667,0.667,1.000,3
456447502158680064l,e dá-lhe embr3,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
449180351827816448l,"LIGT3 tá uma foda fora subindo na bolsa de valores tá sinistro essa porra, vou virar socio da light!",1,0,1,0,1,0,-2,-2,-1,0.667,0.667,1.000,0.000,3
456411922074566656l,"Petrobras: O que disse a presidente no Senado?

Em audiência no Senado, a presidente da PETROBRAS (PETR4), Maria... http://t.co/F4cV0UmQwu",0,1,0,0,1,0,0,0,0,0.500,0.750,0.500,0.500,4
458038974565867520l,@MinoritariosOGP @chrinvestor @ferrisss Análise dos fundamentos de #Eletrobrás #ELET3 #ELET5 #ELET6) até DEZ/2013   http://t.co/YMNKYqSX8I,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
453267102515073024l,"@Live_Trade qual sua indicação para BBSE3, BBTG11 e SANB11. Obrigado!",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
446002834480574464l,seu perfil foi visto por 7 pessoas nas últimas 5 horas http://t.co/uivLxxo16M,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
459015207923507200l,RT @reminiscences: Vale5 virou uma ValeChina… O que acontece na China a Vale sofre… Como se dados da China fossem confiaveis…,0,1,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
459682364386713600l,#CYRE3 explosão ou fogo de palha? http://t.co/FrQPzVYu53,-2,-2,0,0,0,1,0,1,-1,0.000,0.667,0.667,0.667,3
458606212007727105l,"TEMPO REAL: Via Varejo despenca mais de 5% após renúncia de CEO, Vale ON cai quase 2%: Confi... http://t.co/uDSHvArXvb #infomoney #vale5",0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
461190221179392002l,RT @imcharliedrew: A minha cara deu-me doenças haha amt http://t.co/fjlCPhhzGk,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,0.667,3
446999581071790081l,"e olha lá a #PETR4 na briga dos R$13,50 ... ,)",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
467371093570093057l,#PETR3 #PETR4 - Produção de petróleo no pré-sal bate novo recorde - http://t.co/Ky2sjzL8al,1,0,1,0,0,1,0,0,0,1.000,1.000,1.000,1.000,3
441216514729848832l,"PETR4 vender por R$ 14,38 indicado em 17/02/2014 16:44 http://t.co/zJRs3Eeyz9",1,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
465821857791610881l,$GFSA3 - Gafisa (gfsa-nm)-demonstracoes Financeiras De 31/03/2014 (individual) http://t.co/2TtwsEIP1B,0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
456251408770428928l,CSNA3 deve subir bem com dados bons da China e anúncio de recompra de 10% das ações nos próximos dias,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
450656273537974272l,#GGBR4 Suportes e resistências http://t.co/Azw6yIEVI9,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
455784896103845888l,"BBAS3 em 14/04/2014: OlaPalpite rápido :BBAS3 em gráfico diário, vai se manter até final do mês acima desta ra... http://t.co/4nOS4nNzvj",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
458955542136762370l,Conheça os retornos mais rápidos do Ibovespa e aproveite as oportunidades para investir: A G... http://t.co/coBxXJOQg0 #infomoney #vale5,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.000,3
448849223010623488l,"'Quem montar uma carteira de ações agora vai morrer de rir em 10 anos', diz especialista: Se... http://t.co/CrU7flmRmc #infomoney #vale5",1,0,1,0,1,0,0,0,0,0.667,0.667,1.000,1.000,3
448810643148513280l,@Live_Trade Sabe o que aconteceu com a oibr4?,0,0,0,0,0,1,0,1,0,1.000,1.000,0.500,0.500,4
467057673058275329l,#OIBR4 (mensagem: 956020)  http://t.co/SSr6n1YtXI,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
451769186209918976l,"Coinvalores divulga carteira com 15 ações para comprar neste mês: Neste mês, entraram os pap... http://t.co/1PG0ZZTTFL #infomoney #vale5",1,0,0,0,1,0,0,0,0,1.000,0.667,0.667,0.667,3
442035278715166720l,"Gatilho position, semana que vem:   Ativo bbdc4 - Venda  - Validade 14/mar - Start 26,74 - Stop 28,14 - RP 25,34 http://t.co/He6aCGaEZA",1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
443763722637815809l,#VALE5 hehehe vai VC28!!! rsrsrsrsrsrs compradinho nela!!!,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
452232585507504129l,@Live_Trade cyre3 venda ou continuidade agora?,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
453599133463744513l,"RT @imcharliedrew: Oh, já deviam saber que nós só podemos contar com nós próprios...",0,1,0,1,0,0,-2,-2,-1,1.000,1.000,1.000,0.000,3
459355698263252992l,#USIM5 - Usiminas reverte prejuízo e lucra R$ 222 milhões no 1º trimestre - http://t.co/AWJFU3bytf,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
444579970325557248l,"Santander recomenda 2 novos papéis para o mês, confira: BRF e Braskem são as novas recomenda... http://t.co/7hzE9qppCV #infomoney #vale5",0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
456258632997294082l,Momento de comprar #csna3 Valor Econômico - CSN aprova novo programa para recompra de até 10% de suas ações - http://t.co/IQi77wL326,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
443592510984564737l,"@CesarColnago @Ezequiasns Dizemos que é para inglês vê !  isso é tudo um lixo Petr4 fez hj. 13,06 preço de 29/7/2005 http://t.co/jPJtYsYSoN",0,1,0,1,0,0,-2,-2,-1,1.000,1.000,0.667,0.000,3
467049171053477888l,RT @Angela_dias24: nós fazemos tanta merda no autocarro q as pessoas até nos ficam a olhar de lado,0,1,0,0,1,0,0,0,0,1.000,0.667,0.667,1.000,3
446275451179528194l,de brinde eleitoral cada brasileiro vai ganhar 01 dentadura e 01 papelzinho da PETR4,0,1,-2,-2,0,0,1,0,-1,0.667,0.000,0.667,0.667,3
458810685741596672l,"Na #VALE5 fêz Onda 2 de fundo dia 27/03 e uma Onda 3 de topo dia 08/04 , mas esta Onda 3 pode ser extendida ate 34,65 http://t.co/8CQRrAKPJF",1,0,-1,-1,1,0,0,0,-1,0.667,0.667,0.667,0.667,3
454340125456359424l,RT @imcharliedrew: @i_am_a_lord @mel_cruz3 bjs para o rekalke,1,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
441276013008666625l,"#ecor3 fechando 15'  acima 12,53 já fica interessante",1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
444201600970924032l,#petr4 não perdeu fundo....e na região PB 60' observo p/ reentrar,-2,-2,0,0,1,0,0,0,-1,0.000,1.000,0.667,0.667,3
461342125029085184l,"E a ALLL3? SUBI... não, pera.",0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
465354267214512128l,"@Jgrafista11 professor, acha que ainda vale entrar em MPLU3, ESTC3 e BBSE3?",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
472441262214098944l,GGBR4 perde linha de tendência e entra em alerta http://t.co/9Hti4sHxJW,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
453214616798392321l,"Desempenho das ações da TIM na semana passada: TIMP3 (Bovespa): -0,94%, TSU (NYSE): +0,58%, IBOV: +2,64%.",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,0.667,3
448812196911652865l,"Resultado corporativo da Gol Linhas Aéreas(GOLL4)  e S&amp,P rebaixa nota de mais 13 empresas brasileiras. Leia mais http://t.co/rM2Ym9HKmG",0,1,0,1,0,0,0,0,0,1.000,0.667,0.667,0.667,3
443796076974604288l,"@deinha_asl @coroneldoblog Em 2010 o Sheik conseguiu capitalizar a Petrobras com venda de ativos #PETR4 a R$ 26,30 - Hoje vale ~13,25 R$",0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,1.000,3
451706552206905344l,"BTG quer vender sua parte na BR Properties, Vale e mais 4 empresas no radar: PF abre 3° inqu... http://t.co/2V7qNKXYsl #infomoney #vale5",-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
447082277085151232l,"Ok ok, confesso que fiz mais uma em BBDC4...Agora sim o tal chops :D",1,0,1,0,0,0,0,0,0,0.667,1.000,1.000,1.000,3
451461986447290369l,"RT @joanarauhl: hoje nem conseguimos tirar selfie com os lutadores e tivemos de improvisar, fogo",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
461523711221579776l,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  BRFS3 50,33 CYRE3 13,57 VIVT4 46,39",1,0,0,0,1,0,-1,-1,-1,0.667,0.667,0.667,0.667,3
448084897677471744l,Parece que essas denúncias contra a PODRIDÃO que o PT tem feito com a PeTebrás (PETR4) têm dado ânimo aos investidores. Continua subindo!,1,0,1,0,0,1,0,0,0,0.667,1.000,0.667,0.667,3
441656045795282944l,Ativo c/ vol Financeiro Superior à sua MM21-16h: TGMA3 UGPA3 VLID3,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
448174307823583232l,"Petrobras decolou na Bovespa. PETR3 sobe 3,26 %.",-2,-2,1,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
446991548291743744l,"#petr4 se for completar o PB ainda tem 14,45, para ser de livro, mas isso não precisa ser hj...vamos ver",-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,1.000,3
453583510109171713l,"#petr4 perdeu 16,40,  perdeu o rumo de casa!!!",0,1,0,1,0,0,0,1,0,1.000,0.667,0.667,0.667,3
456436924941467651l,"RT @Trader_Richter: Nestor Cerveró vai falar agora, 11 horas sobre escândalos da PETR4. Que comece a volatilidade!",0,1,-2,-2,1,0,1,0,-1,0.667,0.333,0.667,0.667,3
458039093478559744l,@picapautrader @bussoladoinves @investmaniacos Análise dos fundamentos #Eletrobrás #ELET3 #ELET5 #ELET6)  DEZ/2013   http://t.co/YMNKYqSX8I,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
451368222600986624l,$DASA3 - Dasa (dasa-nm)  Ago   28/04/2014   11h00   Distribuicao De Dividendo http://t.co/t0sVt3htz6,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
444103827764314112l,@Smarttrade10 @ferrisss @dfittarelli lembrando que qtd tomada de bbas3 subiu pois fundos alugaram pra pegar os 15% de isenção de IR do jcp,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
452061550594236416l,$TBLE3 - Tractebel (tble-nm)- Entrada Em Operacao Comercial Da Central Eolica Mundau http://t.co/zejzckVYtT,0,0,0,0,-2,-2,0,0,-1,1.000,1.000,0.000,1.000,3
452106520940273664l,"Rastreamento ações-Gráfico diário-12h. Analise se romper: BRML3 19,60 CRUZ3 21,01 EMBR3 20,53 ESTC3 23,62 IMOB 676,57 MILS3 28,97 RSID3 1,81",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
443726193121320960l,$PETR4 - Câmara investiga Petrobras [Newsletter ADVFN] http://t.co/jYjX4MQUR1,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
450730817695002624l,"Melhores papéis de Março: #USIM3 40,68%, #OIBR4 29,57%, #USIM5 27,49%, #KROT3 21,27% e #MMXM3 16,98%. Média de 27,20%",1,0,0,0,0,0,0,0,0,1.000,0.667,0.667,1.000,3
443078749161267200l,"@marthaeferreira @reinaldoazevedo Por ingerências deste governo clePTocrata, as Ações PETR4 estão, hoje (10/03/14), com valores de Março/05‼",0,1,0,1,0,0,1,0,0,1.000,0.667,0.667,0.667,3
453976824813727745l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  ALUP11 18,09 ARZZ3 27,52 SMLE3 38,03 TAEE11 19,37 TOTS3 36,08 UGPA3 56,44",-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
463665011664359424l,"#mglu3 show de bola também. #goll4 ativou stop loss. No total, deu uns 10%. Nada mal..",1,0,1,0,0,1,0,0,0,0.667,1.000,1.000,1.000,3
456944206700101633l,"Petrobrás (PETR4) segue nas manchetes de capa da @RevistaEpoca, segundo o q nos informa o competente @diegoescosteguy. Brasil sem vergonha!",0,1,0,0,0,0,1,0,0,1.000,1.000,0.667,0.667,3
446743884065157122l,"#petr4 postado Objs  hj para um amigo  @aecioneto 13,83 e 14,06  rsrsrs",-2,-2,1,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
442075115090894848l,RT @AitorErburu: Tonto nivel @lizarragafandos http://t.co/ZyBqTp2UgQ,-1,-1,-1,-1,0,0,-1,-1,-1,0.667,0.667,0.667,0.667,3
445699775589937152l,"Vale PN (VALE5), Gráfico Semanal. Estudo das Média... http://t.co/Pyboc87rRB",0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
463379953380507649l,"RT @tovaga: @SakaBrasil2 #PETR4 comparada em 14/03/11 R$ 29,31 - Cotada agora a R$ 17,48 - 8.298 funcionários na lista do PDV não faziam fa…",0,1,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
441216204091322368l,"LLXL3 vender por R$ 1,00 indicado em 16/01/2014 15:12 http://t.co/zJRs3Eeyz9",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
446740477451448320l,"@ferrisss Tá voltando a chover e na hora certa. Está chegando a hora de plantar mais um lote.
E a #PETR4 fazendo Graça!
hehehehe",0,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
446291581428301824l,"BM&amp,FBovespa (#BVMF3) pode vender espaços no centro de São Paulo. http://t.co/9OzooG6r5F",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
450802056413339648l,RT @SouCalmo: Quero ver quem vai se vender e tirar a assinatura da CPI da Petr4... Comunas são os + propensos #EuApoioCPIdaPetrobras,-2,-2,0,0,0,0,0,0,-1,0.000,0.667,0.667,0.667,3
443376220869124096l,#VALE5 - sobrevendida (mensagem: 951154)  http://t.co/Hy2NiSM43g,0,0,0,0,0,1,0,0,0,0.667,1.000,0.667,1.000,3
460996014644932608l,@waitforaminucci @whoskaio meu pai tem ação na vale3 aí eu fico vendo isso todo dia :|,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,1.000,3
