Tweet_ID,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,Conf_Tru_Dis,Conf_Joy_Sad,Conf_Ant_Sur,Conf_Ang_Fea,Num_Annot
dante_01_453652347529351168l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_469976092280107008l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_444523070557290498l,0,0,0,0,1,0,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_449232681772257280l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_471978268724580352l,1,0,0,0,0,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_452959409896169472l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_444497897208684545l,0,1,0,1,0,0,1,0,0,1.0,1.0,1.0,0.667,3
dante_01_451710761455607808l,0,1,-2,-2,-2,-2,1,0,-1,0.667,0.333,0.333,0.667,3
dante_01_446654593817399296l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_449563541008556032l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448580144576626688l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_453198293934559232l,0,1,0,0,1,0,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_446647153998721024l,-2,-2,-2,-2,0,1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_451402901903392769l,0,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_443083439202656257l,-2,-2,0,0,0,1,0,1,-1,0.0,0.667,0.667,0.667,3
dante_01_451802929809592321l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_466929183751286784l,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_467344380739993600l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_453603440225431553l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_461138223201533952l,0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_452006635368906752l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_450643860147171328l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_446719122085531648l,-2,-2,0,0,0,0,-2,-2,-1,0.0,0.667,0.667,0.333,3
dante_01_450970603181596672l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_458954558325403648l,0,0,0,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_443061812662386688l,-2,-2,0,0,1,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_443462759796453376l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_441239139766513664l,0,1,0,1,0,1,0,1,0,1.0,1.0,0.667,0.667,3
dante_01_460752061437456385l,0,0,0,0,0,0,-2,-2,-1,0.667,1.0,0.667,0.0,3
dante_01_449601961852403713l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_461115782450384896l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_460830488996114432l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_445913773539598336l,-1,-1,-1,-1,-1,-1,-2,-2,-1,0.667,1.0,0.667,0.333,3
dante_01_461518093635055616l,1,0,0,0,0,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_444187856719085568l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_459313240757915648l,-1,-1,-1,-1,0,0,0,0,-1,1.0,1.0,0.667,0.667,3
dante_01_448954583717806080l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_444111957873152000l,0,0,-1,-1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_459678122338963456l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_448595371955343360l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_472414765466521600l,0,0,0,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_456114609389600768l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_459716115124731904l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_451783080529776640l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_459430937936560128l,1,0,1,0,0,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_443033075057172480l,0,1,0,0,1,0,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_472481344577339393l,0,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_454381037443756032l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,1.0,3
dante_01_459655850961809408l,1,0,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_441215669518872576l,-2,-2,0,0,1,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_445539473678696448l,0,1,0,1,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_449277720640626688l,0,0,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,1.0,3
dante_01_448936485019201537l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_460904169139109888l,1,0,1,0,0,1,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_446725008841539584l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_446759525874692096l,-2,-2,0,0,1,0,0,1,-1,0.0,0.667,0.667,0.667,3
dante_01_445670953092407296l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_468940170348474369l,0,1,0,1,-2,-2,0,1,-1,1.0,0.667,0.0,0.667,3
dante_01_467381023337373696l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_441288819766091776l,0,0,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_459317539261005825l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_451457092516577283l,-2,-2,0,0,0,1,-2,-2,-1,0.0,0.667,0.667,0.0,3
dante_01_464089957054033920l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_449161247217704960l,-2,-2,-2,-2,0,1,0,0,-1,0.0,0.0,0.75,1.0,4
dante_01_451347694989369344l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,0.667,3
dante_01_449176597334351872l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_463282411422244864l,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_451886916661948417l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_453626591411990529l,0,0,0,0,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_444496479131287552l,-1,-1,-2,-2,-2,-2,-1,-1,-1,0.667,0.333,0.333,0.667,3
dante_01_441587615176065024l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_446796349611466752l,0,0,0,0,0,1,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_454701323339182080l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_461257153383510016l,-2,-2,1,0,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
dante_01_451065209130463232l,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_449232758964224000l,0,0,0,0,1,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_456447502158680064l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_449180351827816448l,1,0,1,0,1,0,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_456411922074566656l,0,1,0,0,1,0,0,0,0,0.5,0.75,0.5,0.5,4
dante_01_458038974565867520l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_453267102515073024l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_446002834480574464l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_459015207923507200l,0,1,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_459682364386713600l,-2,-2,0,0,0,1,0,1,-1,0.0,0.667,0.667,0.667,3
dante_01_458606212007727105l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461190221179392002l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.667,3
dante_01_446999581071790081l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_467371093570093057l,1,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_441216514729848832l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_465821857791610881l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_456251408770428928l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_450656273537974272l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_455784896103845888l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_458955542136762370l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.0,3
dante_01_448849223010623488l,1,0,1,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_448810643148513280l,0,0,0,0,0,1,0,1,0,1.0,1.0,0.5,0.5,4
dante_01_467057673058275329l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451769186209918976l,1,0,0,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_442035278715166720l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_443763722637815809l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_452232585507504129l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_453599133463744513l,0,1,0,1,0,0,-2,-2,-1,1.0,1.0,1.0,0.0,3
dante_01_459355698263252992l,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_444579970325557248l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_456258632997294082l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_443592510984564737l,0,1,0,1,0,0,-2,-2,-1,1.0,1.0,0.667,0.0,3
dante_01_467049171053477888l,0,1,0,0,1,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_446275451179528194l,0,1,-2,-2,0,0,1,0,-1,0.667,0.0,0.667,0.667,3
dante_01_458810685741596672l,1,0,-1,-1,1,0,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_454340125456359424l,1,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_441276013008666625l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_444201600970924032l,-2,-2,0,0,1,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_461342125029085184l,0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_465354267214512128l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_472441262214098944l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_453214616798392321l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_448812196911652865l,0,1,0,1,0,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_443796076974604288l,0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_451706552206905344l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_447082277085151232l,1,0,1,0,0,0,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_451461986447290369l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_461523711221579776l,1,0,0,0,1,0,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_448084897677471744l,1,0,1,0,0,1,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_441656045795282944l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_448174307823583232l,-2,-2,1,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_446991548291743744l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,1.0,3
dante_01_453583510109171713l,0,1,0,1,0,0,0,1,0,1.0,0.667,0.667,0.667,3
dante_01_456436924941467651l,0,1,-2,-2,1,0,1,0,-1,0.667,0.333,0.667,0.667,3
dante_01_458039093478559744l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_451368222600986624l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_444103827764314112l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_452061550594236416l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_452106520940273664l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_443726193121320960l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_450730817695002624l,1,0,0,0,0,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_443078749161267200l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_453976824813727745l,-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_463665011664359424l,1,0,1,0,0,1,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_456944206700101633l,0,1,0,0,0,0,1,0,0,1.0,1.0,0.667,0.667,3
dante_01_446743884065157122l,-2,-2,1,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_442075115090894848l,-1,-1,-1,-1,0,0,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_445699775589937152l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_463379953380507649l,0,1,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_441216204091322368l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_446740477451448320l,0,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_446291581428301824l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_450802056413339648l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_443376220869124096l,0,0,0,0,0,1,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_460996014644932608l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_441371920533966848l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_451062337240588288l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461500280291729409l,0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.0,1.0,3
dante_01_448803320871026688l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_460848440319438848l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_469774435319562240l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_468757591590715392l,0,1,0,1,-1,-1,1,0,-1,0.667,0.667,0.667,0.667,3
dante_01_464483177009283074l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_456092590593802240l,-2,-2,1,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_446021713751707648l,-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_463661044502896640l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_453860814748131328l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_444184272732426240l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_459294640450334720l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_442070867846373376l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_449660596251004928l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_444448840863997952l,0,1,0,1,0,0,-2,-2,-1,1.0,1.0,0.667,0.0,3
dante_01_458979905888604160l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_446337430824943616l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_452055260706910208l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_444180742932017152l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_453921920178982912l,0,1,0,1,1,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_448304432351289344l,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,1.0,3
dante_01_471131126376169472l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_443118494348242944l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_446266855536492544l,0,0,0,0,0,1,0,1,0,0.667,1.0,0.667,0.667,3
dante_01_454739162017845248l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_443379283885453312l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_461483851970539520l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_464740703302463488l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_459773601588473856l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_459753779165134848l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_441655872981577728l,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_469218838568239105l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_459396230943358976l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_446002232933486592l,0,0,0,0,1,0,0,0,0,0.667,1.0,1.0,0.667,3
dante_01_444517169033134081l,-1,-1,-1,-1,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_446652807991791616l,0,0,1,0,0,1,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_445935426608840705l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_469215006090096640l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_446252261225033728l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_445654726533996544l,0,1,-2,-2,-1,-1,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_446655968592805888l,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_444462050371461120l,1,0,-1,-1,1,0,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_469960292475346945l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_447193082044633089l,0,1,0,1,0,0,1,0,0,1.0,1.0,0.667,1.0,3
dante_01_453177177782370304l,0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.0,0.333,3
dante_01_453974274265862144l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_470980173173903360l,-2,-2,-2,-2,-1,-1,-1,-1,-1,0.333,0.333,0.667,0.667,3
dante_01_472411646980538368l,0,1,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_454637829885554688l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_448839081519513601l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
dante_01_468800572238610432l,-2,-2,0,1,0,1,1,0,-1,0.333,0.667,1.0,0.667,3
dante_01_453162550851805184l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_456896416397672448l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_442013854554660864l,-2,-2,0,0,0,0,0,0,-1,0.5,0.75,0.75,0.75,4
dante_01_448941484088107009l,0,0,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_443095643087978496l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
dante_01_461508389697495040l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_456163127210438657l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.333,0.667,3
dante_01_446663297103060992l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_447088256635916288l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_451594396341784577l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_445891990052687872l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,4
dante_01_446339198870515712l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_471038745169637376l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_444603654902140928l,-2,-2,0,1,0,0,0,1,-1,0.333,0.667,0.667,0.667,3
dante_01_441570669285748737l,-2,-2,-2,-2,1,0,0,1,-1,0.0,0.0,1.0,1.0,3
dante_01_460079788489994240l,0,1,-2,-2,0,0,1,0,-1,0.667,0.333,0.667,0.667,3
dante_01_457210504055123968l,-2,-2,-2,-2,1,0,0,0,-1,0.0,0.0,0.667,0.667,3
dante_01_458957005378834432l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_443063425019940864l,0,1,0,1,0,0,0,1,0,1.0,0.75,0.75,0.5,4
dante_01_469914585508876288l,1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_456070198475628544l,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_460940787086544897l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_466929579375222785l,0,1,-2,-2,1,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_448498054489202688l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_441233917132025856l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_459024422691954688l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_441260111558742017l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_441215713227718656l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_455695857925775360l,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_452412713898352640l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_447113340926844928l,0,1,0,1,0,1,1,0,0,1.0,1.0,1.0,1.0,3
dante_01_456453761880190976l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_455759205212119040l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_446341696939249664l,-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_454335220419149824l,1,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_459801272137560064l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.0,0.667,3
dante_01_469451108096552960l,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_457948360885174272l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_450723202294382592l,1,0,-2,-2,0,0,0,0,-1,0.667,0.0,0.667,0.667,3
dante_01_446377336146251776l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_447358522020601857l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441253169343905792l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_464741617883443201l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_443421518807453697l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_457104410590842880l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_468833182272720896l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_458575058722881536l,-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_443463813623738368l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_441215587843178496l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_456123286196592642l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_441232913498386433l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_449521589277982720l,0,0,0,1,0,1,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_464507308966289408l,0,1,0,1,0,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_448168528714407937l,-2,-2,0,0,-2,-2,0,0,-1,0.0,0.667,0.333,0.667,3
dante_01_447332744142798850l,0,1,0,0,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_459330527796142080l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_445652772093190144l,0,1,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,1.0,3
dante_01_450990370739191808l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_458947674667241472l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_449964704409333760l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_447207141154504706l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_456538255031152640l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_441266784742563841l,-2,-2,1,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
dante_01_445956563870941184l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,0.667,0.667,3
dante_01_455754012097544193l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_459740296251596800l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_452172531341213696l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
